-6.25,1420085100
-6.23,1420085160
-6.225,1420085220
-6.225,1420085280
-6.205,1420085340
-6.2,1420085400
-6.21,1420085460
-6.215,1420085520
-6.225,1420085580
-6.235,1420085640
-6.24,1420085700
-6.24,1420085760
-6.24,1420085820
-6.215,1420085880
-6.21,1420085940
-6.235,1420086000
-6.23,1420086060
-6.23,1420086120
-6.215,1420086180
-6.22,1420086240
-6.215,1420086300
-6.215,1420086360
-6.225,1420086420
-6.225,1420086480
-6.225,1420086540
-6.2,1420086600
-6.175,1420086660
-6.17,1420086720
-6.195,1420086780
-6.215,1420086840
-6.255,1420086900
-6.255,1420086960
-6.25,1420087020
-6.245,1420087080
-6.25,1420087140
-6.215,1420087200
-6.195,1420087260
-6.18,1420087320
-6.175,1420087380
-6.17,1420087440
-6.175,1420087500
-6.195,1420087560
-6.195,1420087620
-6.2,1420087680
-6.19,1420087740
-6.195,1420087800
-6.19,1420087860
-6.16,1420087920
-6.16,1420087980
-6.135,1420088040
-6.12,1420088100
-6.13,1420088160
-6.12,1420088220
-6.125,1420088280
-6.1,1420088340
-6.095,1420088400
-6.06,1420088460
-6.045,1420088520
-6.005,1420088580
-5.98,1420088640
-5.985,1420088700
-6.015,1420088760
-6.04,1420088820
-6.065,1420088880
-6.085,1420088940
-6.09,1420089000
-6.11,1420089060
-6.11,1420089120
-6.115,1420089180
-6.095,1420089240
-6.065,1420089300
-6.04,1420089360
-6.005,1420089420
-5.98,1420089480
-5.995,1420089540
-6.04,1420089600
-6.08,1420089660
-6.1,1420089720
-6.12,1420089780
-6.15,1420089840
-6.16,1420089900
-6.17,1420089960
-6.195,1420090020
-6.2,1420090080
-6.205,1420090140
-6.195,1420090200
-6.185,1420090260
-6.175,1420090320
-6.185,1420090380
-6.21,1420090440
-6.245,1420090500
-6.28,1420090560
-6.305,1420090620
-6.32,1420090680
-6.295,1420090740
-6.27,1420090800
-6.245,1420090860
-6.23,1420090920
-6.225,1420090980
-6.25,1420091040
-6.25,1420091100
-6.25,1420091160
-6.255,1420091220
-6.26,1420091280
-6.26,1420091340
-6.27,1420091400
-6.285,1420091460
-6.28,1420091520
-6.275,1420091580
-6.265,1420091640
-6.215,1420091700
-6.215,1420091760
-6.2,1420091820
-6.205,1420091880
-6.23,1420091940
-6.245,1420092000
-6.27,1420092060
-6.3,1420092120
-6.29,1420092180
-6.29,1420092240
-6.24,1420092300
-6.165,1420092360
-6.05,1420092420
-5.89,1420092480
-5.73,1420092540
-5.57,1420092600
-5.47,1420092660
-5.435,1420092720
-5.455,1420092780
-5.505,1420092840
-5.505,1420092900
-5.455,1420092960
-5.345,1420093020
-5.185,1420093080
-5.015,1420093140
-4.935,1420093200
-4.94,1420093260
-5.115,1420093320
-5.465,1420093380
-5.885,1420093440
-6.325,1420093500
-6.695,1420093560
-6.955,1420093620
-7.095,1420093680
-7.17,1420093740
-7.21,1420093800
-7.23,1420093860
-7.265,1420093920
-7.3,1420093980
-7.31,1420094040
-7.335,1420094100
-7.325,1420094160
-7.295,1420094220
-7.28,1420094280
-7.265,1420094340
-7.235,1420094400
-7.205,1420094460
-7.175,1420094520
-7.145,1420094580
-7.08,1420094640
-6.975,1420094700
-6.835,1420094760
-6.685,1420094820
-6.57,1420094880
-6.475,1420094940
-6.42,1420095000
-6.37,1420095060
-6.35,1420095120
-6.355,1420095180
-6.35,1420095240
-6.345,1420095300
-6.36,1420095360
-6.36,1420095420
-6.365,1420095480
-6.35,1420095540
-6.34,1420095600
-6.33,1420095660
-6.325,1420095720
-6.33,1420095780
-6.29,1420095840
-6.285,1420095900
-6.29,1420095960
-6.295,1420096020
-6.31,1420096080
-6.32,1420096140
-6.33,1420096200
-6.34,1420096260
-6.345,1420096320
-6.34,1420096380
-6.345,1420096440
-6.345,1420096500
-6.335,1420096560
-6.35,1420096620
-6.33,1420096680
-6.345,1420096740
-6.39,1420096800
-6.395,1420096860
-6.405,1420096920
-6.42,1420096980
-6.425,1420097040
-6.435,1420097100
-6.455,1420097160
-6.48,1420097220
-6.5,1420097280
-6.5,1420097340
-6.485,1420097400
-6.475,1420097460
-6.45,1420097520
-6.465,1420097580
-6.48,1420097640
-6.495,1420097700
-6.505,1420097760
-6.535,1420097820
-6.565,1420097880
-6.57,1420097940
-6.555,1420098000
-6.535,1420098060
-6.53,1420098120
-6.51,1420098180
-6.505,1420098240
-6.48,1420098300
-6.5,1420098360
-6.515,1420098420
-6.525,1420098480
-6.535,1420098540
-6.56,1420098600
-6.54,1420098660
-6.52,1420098720
-6.5,1420098780
-6.47,1420098840
-6.425,1420098900
-6.415,1420098960
-6.415,1420099020
-6.405,1420099080
-6.4,1420099140
-6.405,1420099200
-6.395,1420099260
-6.375,1420099320
-6.35,1420099380
-6.325,1420099440
-6.31,1420099500
-6.27,1420099560
-6.255,1420099620
-6.23,1420099680
-6.21,1420099740
-6.19,1420099800
-6.19,1420099860
-6.2,1420099920
-6.21,1420099980
-6.22,1420100040
-6.225,1420100100
-6.19,1420100160
-6.185,1420100220
-6.175,1420100280
-6.15,1420100340
-6.14,1420100400
-6.16,1420100460
-6.165,1420100520
-6.185,1420100580
-6.19,1420100640
-6.185,1420100700
-6.175,1420100760
-6.155,1420100820
-6.145,1420100880
-6.145,1420100940
-6.145,1420101000
-6.145,1420101060
-6.16,1420101120
-6.17,1420101180
-6.175,1420101240
-6.155,1420101300
-6.15,1420101360
-6.155,1420101420
-6.175,1420101480
-6.175,1420101540
-6.185,1420101600
-6.175,1420101660
-6.19,1420101720
-6.17,1420101780
-6.175,1420101840
-6.17,1420101900
-6.165,1420101960
-6.19,1420102020
-6.185,1420102080
-6.2,1420102140
-6.2,1420102200
-6.185,1420102260
-6.165,1420102320
-6.175,1420102380
-6.165,1420102440
-6.17,1420102500
-6.155,1420102560
-6.165,1420102620
-6.19,1420102680
-6.185,1420102740
-6.2,1420102800
-6.195,1420102860
-6.195,1420102920
-6.175,1420102980
-6.17,1420103040
-6.155,1420103100
-6.145,1420103160
-6.125,1420103220
-6.12,1420103280
-6.115,1420103340
-6.11,1420103400
-6.11,1420103460
-6.125,1420103520
-6.145,1420103580
-6.165,1420103640
-6.175,1420103700
-6.175,1420103760
-6.17,1420103820
-6.15,1420103880
-6.13,1420103940
-6.115,1420104000
-6.1,1420104060
-6.105,1420104120
-6.135,1420104180
-6.16,1420104240
-6.18,1420104300
-6.18,1420104360
-6.175,1420104420
-6.155,1420104480
-6.135,1420104540
-6.115,1420104600
-6.1,1420104660
-6.085,1420104720
-6.11,1420104780
-6.105,1420104840
-6.11,1420104900
-6.115,1420104960
-6.13,1420105020
-6.125,1420105080
-6.12,1420105140
-6.105,1420105200
-6.095,1420105260
-6.07,1420105320
-6.075,1420105380
-6.08,1420105440
-6.08,1420105500
-6.095,1420105560
-6.085,1420105620
-6.08,1420105680
-6.095,1420105740
-6.07,1420105800
-6.065,1420105860
-6.05,1420105920
-6.02,1420105980
-6.015,1420106040
-5.99,1420106100
-5.985,1420106160
-5.96,1420106220
-5.965,1420106280
-5.96,1420106340
-5.98,1420106400
-5.965,1420106460
-5.955,1420106520
-5.945,1420106580
-5.915,1420106640
-5.905,1420106700
-5.93,1420106760
-5.955,1420106820
-5.975,1420106880
-5.98,1420106940
-5.99,1420107000
-5.995,1420107060
-6.015,1420107120
-6.015,1420107180
-6.015,1420107240
-6.005,1420107300
-5.965,1420107360
-5.95,1420107420
-5.915,1420107480
-5.885,1420107540
-5.87,1420107600
-5.905,1420107660
-5.915,1420107720
-5.95,1420107780
-5.99,1420107840
-6.045,1420107900
-6.08,1420107960
-6.06,1420108020
-6.065,1420108080
-6.03,1420108140
-6.02,1420108200
-6.01,1420108260
-6.035,1420108320
-6.055,1420108380
-6.08,1420108440
-6.135,1420108500
-6.155,1420108560
-6.175,1420108620
-6.19,1420108680
-6.17,1420108740
-6.135,1420108800
-6.125,1420108860
-6.12,1420108920
-6.105,1420108980
-6.12,1420109040
-6.12,1420109100
-6.15,1420109160
-6.15,1420109220
-6.155,1420109280
-6.175,1420109340
-6.18,1420109400
-6.185,1420109460
-6.185,1420109520
-6.155,1420109580
-6.145,1420109640
-6.125,1420109700
-6.115,1420109760
-6.115,1420109820
-6.12,1420109880
-6.125,1420109940
-6.15,1420110000
-6.155,1420110060
-6.16,1420110120
-6.175,1420110180
-6.17,1420110240
-6.18,1420110300
-6.175,1420110360
-6.175,1420110420
-6.17,1420110480
-6.15,1420110540
-6.07,1420110600
-5.965,1420110660
-5.845,1420110720
-5.735,1420110780
-5.625,1420110840
-5.56,1420110900
-5.535,1420110960
-5.535,1420111020
-5.54,1420111080
-5.515,1420111140
-5.39,1420111200
-5.25,1420111260
-5.075,1420111320
-4.935,1420111380
-4.9,1420111440
-5.01,1420111500
-5.295,1420111560
-5.67,1420111620
-6.065,1420111680
-6.385,1420111740
-6.625,1420111800
-6.775,1420111860
-6.84,1420111920
-6.895,1420111980
-6.945,1420112040
-6.995,1420112100
-7.035,1420112160
-7.07,1420112220
-7.085,1420112280
-7.08,1420112340
-7.075,1420112400
-7.045,1420112460
-7.05,1420112520
-7.045,1420112580
-7.035,1420112640
-7.02,1420112700
-7,1420112760
-6.925,1420112820
-6.825,1420112880
-6.695,1420112940
-6.58,1420113000
-6.5,1420113060
-6.425,1420113120
-6.365,1420113180
-6.325,1420113240
-6.27,1420113300
-6.26,1420113360
-6.235,1420113420
-6.225,1420113480
-6.215,1420113540
-6.195,1420113600
-6.195,1420113660
-6.18,1420113720
-6.195,1420113780
-6.21,1420113840
-6.22,1420113900
-6.22,1420113960
-6.225,1420114020
-6.23,1420114080
-6.225,1420114140
-6.21,1420114200
-6.215,1420114260
-6.205,1420114320
-6.215,1420114380
-6.225,1420114440
-6.23,1420114500
-6.23,1420114560
-6.245,1420114620
-6.23,1420114680
-6.235,1420114740
-6.22,1420114800
-6.245,1420114860
-6.26,1420114920
-6.285,1420114980
-6.3,1420115040
-6.305,1420115100
-6.31,1420115160
-6.325,1420115220
-6.31,1420115280
-6.315,1420115340
-6.33,1420115400
-6.345,1420115460
-6.355,1420115520
-6.34,1420115580
-6.37,1420115640
-6.375,1420115700
-6.375,1420115760
-6.38,1420115820
-6.39,1420115880
-6.41,1420115940
-6.425,1420116000
-6.435,1420116060
-6.435,1420116120
-6.41,1420116180
-6.41,1420116240
-6.43,1420116300
-6.42,1420116360
-6.445,1420116420
-6.48,1420116480
-6.455,1420116540
-6.48,1420116600
-6.465,1420116660
-6.45,1420116720
-6.43,1420116780
-6.415,1420116840
-6.385,1420116900
-6.375,1420116960
-6.35,1420117020
-6.335,1420117080
-6.36,1420117140
-6.36,1420117200
-6.35,1420117260
-6.34,1420117320
-6.32,1420117380
-6.295,1420117440
-6.255,1420117500
-6.235,1420117560
-6.205,1420117620
-6.195,1420117680
-6.2,1420117740
-6.19,1420117800
-6.185,1420117860
-6.16,1420117920
-6.145,1420117980
-6.135,1420118040
-6.12,1420118100
-6.11,1420118160
-6.11,1420118220
-6.105,1420118280
-6.085,1420118340
-6.08,1420118400
-6.065,1420118460
-6.05,1420118520
-6.05,1420118580
-6.065,1420118640
-6.08,1420118700
-6.08,1420118760
-6.105,1420118820
-6.105,1420118880
-6.08,1420118940
-6.065,1420119000
-6.02,1420119060
-6.02,1420119120
-6.03,1420119180
-6.06,1420119240
-6.075,1420119300
-6.11,1420119360
-6.1,1420119420
-6.105,1420119480
-6.1,1420119540
-6.11,1420119600
-6.085,1420119660
-6.08,1420119720
-6.065,1420119780
-6.065,1420119840
-6.055,1420119900
-6.05,1420119960
-6.05,1420120020
-6.055,1420120080
-6.085,1420120140
-6.09,1420120200
-6.09,1420120260
-6.09,1420120320
-6.105,1420120380
-6.095,1420120440
-6.085,1420120500
-6.085,1420120560
-6.085,1420120620
-6.09,1420120680
-6.09,1420120740
-6.095,1420120800
-6.085,1420120860
-6.1,1420120920
-6.07,1420120980
-6.07,1420121040
-6.055,1420121100
-6.065,1420121160
-6.045,1420121220
-6.045,1420121280
-6.045,1420121340
-6.055,1420121400
-6.055,1420121460
-6.08,1420121520
-6.08,1420121580
-6.08,1420121640
-6.1,1420121700
-6.08,1420121760
-6.075,1420121820
-6.07,1420121880
-6.05,1420121940
-6.06,1420122000
-6.075,1420122060
-6.06,1420122120
-6.055,1420122180
-6.08,1420122240
-6.065,1420122300
-6.07,1420122360
-6.045,1420122420
-6.005,1420122480
-5.99,1420122540
-5.99,1420122600
-5.97,1420122660
-5.97,1420122720
-5.96,1420122780
-5.965,1420122840
-5.975,1420122900
-5.965,1420122960
-5.975,1420123020
-5.975,1420123080
-5.95,1420123140
-5.96,1420123200
-5.945,1420123260
-5.935,1420123320
-5.91,1420123380
-5.91,1420123440
-5.905,1420123500
-5.905,1420123560
-5.895,1420123620
-5.895,1420123680
-5.92,1420123740
-5.905,1420123800
-5.89,1420123860
-5.875,1420123920
-5.85,1420123980
-5.83,1420124040
-5.835,1420124100
-5.81,1420124160
-5.81,1420124220
-5.825,1420124280
-5.815,1420124340
-5.82,1420124400
-5.82,1420124460
-5.795,1420124520
-5.775,1420124580
-5.75,1420124640
-5.725,1420124700
-5.7,1420124760
-5.68,1420124820
-5.655,1420124880
-5.665,1420124940
-5.67,1420125000
-5.725,1420125060
-5.75,1420125120
-5.78,1420125180
-5.805,1420125240
-5.815,1420125300
-5.81,1420125360
-5.79,1420125420
-5.77,1420125480
-5.725,1420125540
-5.69,1420125600
-5.66,1420125660
-5.66,1420125720
-5.69,1420125780
-5.735,1420125840
-5.775,1420125900
-5.82,1420125960
-5.83,1420126020
-5.855,1420126080
-5.845,1420126140
-5.84,1420126200
-5.83,1420126260
-5.84,1420126320
-5.84,1420126380
-5.84,1420126440
-5.885,1420126500
-5.895,1420126560
-5.925,1420126620
-5.93,1420126680
-5.93,1420126740
-5.905,1420126800
-5.9,1420126860
-5.885,1420126920
-5.87,1420126980
-5.865,1420127040
-5.86,1420127100
-5.865,1420127160
-5.86,1420127220
-5.86,1420127280
-5.87,1420127340
-5.86,1420127400
-5.87,1420127460
-5.86,1420127520
-5.85,1420127580
-5.835,1420127640
-5.84,1420127700
-5.855,1420127760
-5.86,1420127820
-5.855,1420127880
-5.86,1420127940
-5.865,1420128000
-5.88,1420128060
-5.865,1420128120
-5.87,1420128180
-5.88,1420128240
-5.885,1420128300
-5.9,1420128360
-5.88,1420128420
-5.83,1420128480
-5.745,1420128540
-5.615,1420128600
-5.485,1420128660
-5.365,1420128720
-5.265,1420128780
-5.235,1420128840
-5.22,1420128900
-5.215,1420128960
-5.155,1420129020
-5.045,1420129080
-4.88,1420129140
-4.705,1420129200
-4.58,1420129260
-4.555,1420129320
-4.675,1420129380
-4.945,1420129440
-5.335,1420129500
-5.75,1420129560
-6.12,1420129620
-6.375,1420129680
-6.5,1420129740
-6.58,1420129800
-6.625,1420129860
-6.685,1420129920
-6.76,1420129980
-6.815,1420130040
-6.86,1420130100
-6.895,1420130160
-6.905,1420130220
-6.925,1420130280
-6.92,1420130340
-6.91,1420130400
-6.895,1420130460
-6.895,1420130520
-6.855,1420130580
-6.825,1420130640
-6.755,1420130700
-6.69,1420130760
-6.615,1420130820
-6.48,1420130880
-6.375,1420130940
-6.265,1420131000
-6.165,1420131060
-6.09,1420131120
-6.025,1420131180
-6,1420131240
-5.985,1420131300
-5.99,1420131360
-5.99,1420131420
-5.98,1420131480
-5.985,1420131540
-5.97,1420131600
-5.955,1420131660
-5.96,1420131720
-5.95,1420131780
-5.96,1420131840
-5.94,1420131900
-5.935,1420131960
-5.93,1420132020
-5.94,1420132080
-5.94,1420132140
-5.94,1420132200
-5.96,1420132260
-5.965,1420132320
-5.985,1420132380
-6,1420132440
-5.985,1420132500
-5.98,1420132560
-5.97,1420132620
-5.96,1420132680
-5.98,1420132740
-5.96,1420132800
-5.99,1420132860
-6.005,1420132920
-6.025,1420132980
-6.03,1420133040
-6.05,1420133100
-6.065,1420133160
-6.065,1420133220
-6.1,1420133280
-6.095,1420133340
-6.085,1420133400
-6.105,1420133460
-6.09,1420133520
-6.105,1420133580
-6.12,1420133640
-6.135,1420133700
-6.145,1420133760
-6.145,1420133820
-6.15,1420133880
-6.155,1420133940
-6.165,1420134000
-6.16,1420134060
-6.165,1420134120
-6.18,1420134180
-6.165,1420134240
-6.16,1420134300
-6.165,1420134360
-6.18,1420134420
-6.185,1420134480
-6.19,1420134540
-6.18,1420134600
-6.195,1420134660
-6.19,1420134720
-6.175,1420134780
-6.145,1420134840
-6.11,1420134900
-6.095,1420134960
-6.07,1420135020
-6.055,1420135080
-6.045,1420135140
-6.04,1420135200
-6.025,1420135260
-6.02,1420135320
-5.99,1420135380
-5.955,1420135440
-5.945,1420135500
-5.93,1420135560
-5.895,1420135620
-5.885,1420135680
-5.875,1420135740
-5.865,1420135800
-5.865,1420135860
-5.86,1420135920
-5.85,1420135980
-5.85,1420136040
-5.845,1420136100
-5.835,1420136160
-5.815,1420136220
-5.805,1420136280
-5.795,1420136340
-5.785,1420136400
-5.79,1420136460
-5.79,1420136520
-5.79,1420136580
-5.79,1420136640
-5.81,1420136700
-5.81,1420136760
-5.8,1420136820
-5.785,1420136880
-5.78,1420136940
-5.775,1420137000
-5.765,1420137060
-5.76,1420137120
-5.76,1420137180
-5.765,1420137240
-5.77,1420137300
-5.795,1420137360
-5.81,1420137420
-5.83,1420137480
-5.81,1420137540
-5.795,1420137600
-5.78,1420137660
-5.77,1420137720
-5.765,1420137780
-5.77,1420137840
-5.78,1420137900
-5.815,1420137960
-5.81,1420138020
-5.825,1420138080
-5.83,1420138140
-5.845,1420138200
-5.865,1420138260
-5.855,1420138320
-5.84,1420138380
-5.84,1420138440
-5.845,1420138500
-5.82,1420138560
-5.825,1420138620
-5.82,1420138680
-5.835,1420138740
-5.835,1420138800
-5.855,1420138860
-5.865,1420138920
-5.85,1420138980
-5.85,1420139040
-5.83,1420139100
-5.82,1420139160
-5.81,1420139220
-5.8,1420139280
-5.79,1420139340
-5.8,1420139400
-5.81,1420139460
-5.83,1420139520
-5.86,1420139580
-5.865,1420139640
-5.855,1420139700
-5.845,1420139760
-5.825,1420139820
-5.825,1420139880
-5.805,1420139940
-5.8,1420140000
-5.795,1420140060
-5.795,1420140120
-5.81,1420140180
-5.82,1420140240
-5.83,1420140300
-5.845,1420140360
-5.825,1420140420
-5.82,1420140480
-5.815,1420140540
-5.82,1420140600
-5.815,1420140660
-5.82,1420140720
-5.825,1420140780
-5.825,1420140840
-5.83,1420140900
-5.85,1420140960
-5.84,1420141020
-5.85,1420141080
-5.845,1420141140
-5.845,1420141200
-5.825,1420141260
-5.81,1420141320
-5.795,1420141380
-5.785,1420141440
-5.8,1420141500
-5.8,1420141560
-5.81,1420141620
-5.81,1420141680
-5.815,1420141740
-5.815,1420141800
-5.81,1420141860
-5.81,1420141920
-5.78,1420141980
-5.77,1420142040
-5.75,1420142100
-5.74,1420142160
-5.74,1420142220
-5.735,1420142280
-5.735,1420142340
-5.74,1420142400
-5.75,1420142460
-5.755,1420142520
-5.755,1420142580
-5.735,1420142640
-5.705,1420142700
-5.65,1420142760
-5.62,1420142820
-5.59,1420142880
-5.605,1420142940
-5.625,1420143000
-5.655,1420143060
-5.665,1420143120
-5.705,1420143180
-5.735,1420143240
-5.755,1420143300
-5.74,1420143360
-5.695,1420143420
-5.68,1420143480
-5.645,1420143540
-5.615,1420143600
-5.625,1420143660
-5.625,1420143720
-5.635,1420143780
-5.63,1420143840
-5.645,1420143900
-5.68,1420143960
-5.71,1420144020
-5.735,1420144080
-5.775,1420144140
-5.78,1420144200
-5.8,1420144260
-5.825,1420144320
-5.825,1420144380
-5.85,1420144440
-5.865,1420144500
-5.865,1420144560
-5.895,1420144620
-5.905,1420144680
-5.92,1420144740
-5.93,1420144800
-5.9,1420144860
-5.89,1420144920
-5.885,1420144980
-5.875,1420145040
-5.885,1420145100
-5.875,1420145160
-5.87,1420145220
-5.87,1420145280
-5.86,1420145340
-5.85,1420145400
-5.87,1420145460
-5.875,1420145520
-5.87,1420145580
-5.865,1420145640
-5.86,1420145700
-5.885,1420145760
-5.89,1420145820
-5.88,1420145880
-5.895,1420145940
-5.91,1420146000
-5.92,1420146060
-5.915,1420146120
-5.9,1420146180
-5.88,1420146240
-5.87,1420146300
-5.88,1420146360
-5.88,1420146420
-5.885,1420146480
-5.85,1420146540
-5.83,1420146600
-5.76,1420146660
-5.655,1420146720
-5.535,1420146780
-5.39,1420146840
-5.255,1420146900
-5.165,1420146960
-5.13,1420147020
-5.16,1420147080
-5.17,1420147140
-5.145,1420147200
-5.065,1420147260
-4.955,1420147320
-4.81,1420147380
-4.69,1420147440
-4.63,1420147500
-4.7,1420147560
-4.915,1420147620
-5.28,1420147680
-5.695,1420147740
-6.09,1420147800
-6.4,1420147860
-6.58,1420147920
-6.67,1420147980
-6.73,1420148040
-6.785,1420148100
-6.82,1420148160
-6.86,1420148220
-6.88,1420148280
-6.92,1420148340
-6.945,1420148400
-6.935,1420148460
-6.945,1420148520
-6.935,1420148580
-6.93,1420148640
-6.915,1420148700
-6.89,1420148760
-6.865,1420148820
-6.805,1420148880
-6.735,1420148940
-6.61,1420149000
-6.455,1420149060
-6.31,1420149120
-6.145,1420149180
-6.03,1420149240
-5.965,1420149300
-5.94,1420149360
-5.95,1420149420
-5.975,1420149480
-5.98,1420149540
-5.985,1420149600
-5.99,1420149660
-5.98,1420149720
-5.975,1420149780
-5.95,1420149840
-5.93,1420149900
-5.925,1420149960
-5.925,1420150020
-5.92,1420150080
-5.925,1420150140
-5.915,1420150200
-5.92,1420150260
-5.93,1420150320
-5.945,1420150380
-5.965,1420150440
-5.965,1420150500
-5.945,1420150560
-5.95,1420150620
-5.96,1420150680
-5.965,1420150740
-5.985,1420150800
-6.005,1420150860
-6.01,1420150920
-6.005,1420150980
-6.015,1420151040
-6.04,1420151100
-6.045,1420151160
-6.055,1420151220
-6.075,1420151280
-6.07,1420151340
-6.065,1420151400
-6.08,1420151460
-6.08,1420151520
-6.095,1420151580
-6.105,1420151640
-6.12,1420151700
-6.15,1420151760
-6.165,1420151820
-6.165,1420151880
-6.17,1420151940
-6.2,1420152000
-6.175,1420152060
-6.18,1420152120
-6.175,1420152180
-6.165,1420152240
-6.195,1420152300
-6.18,1420152360
-6.19,1420152420
-6.2,1420152480
-6.21,1420152540
-6.2,1420152600
-6.205,1420152660
-6.2,1420152720
-6.2,1420152780
-6.185,1420152840
-6.18,1420152900
-6.155,1420152960
-6.155,1420153020
-6.135,1420153080
-6.145,1420153140
-6.145,1420153200
-6.115,1420153260
-6.09,1420153320
-6.075,1420153380
-6.07,1420153440
-6.065,1420153500
-6.025,1420153560
-6.025,1420153620
-5.99,1420153680
-5.975,1420153740
-5.955,1420153800
-5.935,1420153860
-5.93,1420153920
-5.95,1420153980
-5.935,1420154040
-5.945,1420154100
-5.925,1420154160
-5.925,1420154220
-5.915,1420154280
-5.905,1420154340
